Category1,Source1,Category2,Source2,similarity,PapersInC1,PapersInC2,PapersInBoth,Discripancy
safety research,OpenAIRE,occupational safety and health,OpenAlex,0.820913506459967,13,10,4,0.2105263157894736
collision avoidance,OpenAIRE,collision,OpenAlex,0.8507372439462962,15,31,11,0.3142857142857143
collision detection,OpenAIRE,collision,OpenAlex,0.86971296340718,9,31,7,0.2121212121212121
land use,OpenAlex,land cover,OpenAIRE,0.7647153739278814,62,46,37,0.5211267605633803
"polymorphism, single nucleotide",OpenAIRE,single-nucleotide polymorphism,OpenAlex,0.8671218185789272,63,69,27,0.2571428571428571
genome-wide association study,OpenAIRE,genetic association,OpenAlex,0.7466264969777755,20,20,7,0.2121212121212121
"polymorphism, single nucleotide",OpenAIRE,genotype,OpenAlex,0.8004237215412908,63,121,32,0.2105263157894736
adaptive histogram equalization,OpenAIRE,histogram matching,OpenAlex,0.7939078034727254,16,22,11,0.4074074074074074
balanced histogram thresholding,OpenAIRE,histogram matching,OpenAlex,0.8522863265575318,18,22,10,0.3333333333333333
histogram equalization,OpenAIRE,adaptive histogram equalization,OpenAlex,0.9658062861952058,14,14,8,0.4
adaptive histogram equalization,OpenAIRE,balanced histogram thresholding,OpenAlex,0.8164777605395659,16,21,7,0.2333333333333333
histogram matching,OpenAIRE,balanced histogram thresholding,OpenAlex,0.8522863265575318,15,21,8,0.2857142857142857
adaptive histogram equalization,OpenAIRE,histogram equalization,OpenAlex,0.9658062861952058,16,27,14,0.4827586206896552
balanced histogram thresholding,OpenAIRE,histogram equalization,OpenAlex,0.8211135111434231,18,27,11,0.3235294117647059
histogram matching,OpenAlex,balanced histogram thresholding,OpenAIRE,0.8522863265575318,22,18,10,0.3333333333333333
histogram equalization,OpenAlex,balanced histogram thresholding,OpenAIRE,0.8211135111434231,27,18,11,0.3235294117647059
balanced histogram thresholding,OpenAlex,histogram matching,OpenAIRE,0.8522863265575318,21,15,8,0.2857142857142857
histogram matching,OpenAlex,adaptive histogram equalization,OpenAIRE,0.7939078034727254,22,16,11,0.4074074074074074
balanced histogram thresholding,OpenAlex,adaptive histogram equalization,OpenAIRE,0.8164777605395659,21,16,7,0.2333333333333333
histogram equalization,OpenAlex,adaptive histogram equalization,OpenAIRE,0.9658062861952058,27,16,14,0.4827586206896552
color space,OpenAlex,color balance,OpenAIRE,0.7908546699485415,29,19,10,0.2631578947368421
signature (topology),OpenAlex,signature (logic),OpenAIRE,0.983985166159386,23,13,10,0.3846153846153846
facial recognition system,OpenAlex,face detection,OpenAIRE,0.6678282837026102,221,68,50,0.209205020920502
constraint satisfaction,OpenAIRE,constraint satisfaction problem,OpenAlex,0.933850295412202,31,28,15,0.3409090909090909
constraint programming,OpenAlex,constraint satisfaction,OpenAIRE,0.8252155154279173,13,31,9,0.2571428571428571
constraint satisfaction problem,OpenAlex,constraint satisfaction,OpenAIRE,0.933850295412202,28,31,15,0.3409090909090909
conjunction (grammar),OpenAIRE,conjunction (astronomy),OpenAlex,0.9824958700832074,28,24,15,0.4054054054054054
conjunction (astronomy),OpenAlex,conjunction (grammar),OpenAIRE,0.9824958700832074,24,28,15,0.4054054054054054
slip (aerodynamics),OpenAlex,slip (vehicle dynamics),OpenAIRE,0.9765572276009,16,5,5,0.3125
upper ontology,OpenAIRE,ontology alignment,OpenAlex,0.721323263897369,10,10,5,0.3333333333333333
ontology (information science),OpenAIRE,ontology,OpenAlex,0.5009346902606723,40,69,31,0.3974358974358974
ontology (information science),OpenAIRE,ontology-based data integration,OpenAlex,0.5494791814417426,40,13,10,0.2325581395348837
semantic web,OpenAIRE,semantic web stack,OpenAlex,0.9593914583687408,22,10,8,0.3333333333333333
ontology,OpenAlex,ontology (information science),OpenAIRE,0.5009346902606723,69,40,31,0.3974358974358974
ontology-based data integration,OpenAlex,ontology (information science),OpenAIRE,0.5494791814417426,13,40,10,0.2325581395348837
social semantic web,OpenAlex,semantic web,OpenAIRE,0.8881453558749557,8,22,8,0.3636363636363636
semantic web stack,OpenAlex,semantic web,OpenAIRE,0.9593914583687408,10,22,8,0.3333333333333333
ontology components,OpenAlex,ontology alignment,OpenAIRE,0.8820975300828993,9,6,5,0.5
robot,OpenAlex,robotics,OpenAIRE,0.8529142285633976,680,264,198,0.2654155495978552
priming (psychology),OpenAIRE,priming (agriculture),OpenAlex,0.9805536485581726,40,37,30,0.6382978723404256
priming (agriculture),OpenAlex,priming (psychology),OpenAIRE,0.9805536485581726,37,40,30,0.6382978723404256
fraction (mathematics),OpenAIRE,fraction (chemistry),OpenAlex,0.99281369506342,11,24,7,0.25
image segmentation,OpenAlex,scale-space segmentation,OpenAIRE,0.6234488641423993,369,98,91,0.2420212765957446
segmentation-based object categorization,OpenAlex,scale-space segmentation,OpenAIRE,0.8319870469185139,51,98,30,0.2521008403361344
hydrology (agriculture),OpenAlex,hydrology,OpenAIRE,0.4092987283842136,28,31,17,0.4047619047619047
scope (computer science),OpenAlex,scope (project management),OpenAIRE,0.949768189167853,123,54,45,0.3409090909090909
landslide,OpenAlex,natural disasters/disaster management,OpenAIRE,0.4495321518930461,24,28,12,0.3
flood myth,OpenAlex,flood control,OpenAIRE,0.5819789803133341,11,3,3,0.2727272727272727
information transmission,OpenAlex,information transfer,OpenAIRE,0.9068725079735364,7,9,3,0.2307692307692307
business ethics,OpenAlex,applied ethics,OpenAIRE,0.7494487961552959,23,24,11,0.3055555555555556
digital holographic microscopy,OpenAIRE,interference microscopy,OpenAlex,0.8325928940495056,6,4,3,0.4285714285714285
optical tomography,OpenAlex,optical coherence tomography,OpenAIRE,0.9720447364345493,14,23,7,0.2333333333333333
microscope,OpenAlex,microscopy,OpenAIRE,0.6813596000737838,61,114,36,0.2589928057553957
diffuse optical imaging,OpenAlex,optical tomography,OpenAIRE,0.9784589150916392,7,11,4,0.2857142857142857
resolution (logic),OpenAlex,resolution (electron density),OpenAIRE,0.948932585129338,438,113,106,0.2382022471910112
social identity approach,OpenAlex,social identity theory,OpenAIRE,0.9409326388949204,17,41,12,0.2608695652173913
contingency,OpenAIRE,contingency theory,OpenAlex,0.7607860407140028,24,19,13,0.4333333333333333
sequential decoding,OpenAIRE,block code,OpenAlex,0.5736777495385157,6,16,4,0.2222222222222222
linear code,OpenAIRE,block code,OpenAlex,0.8611402445669596,6,16,4,0.2222222222222222
turbo code,OpenAIRE,block code,OpenAlex,0.8256984488203771,9,16,5,0.25
sequential decoding,OpenAIRE,concatenated error correction code,OpenAlex,0.7178975731994487,6,9,4,0.3636363636363636
artifact-centric business process model,OpenAIRE,business model,OpenAlex,0.8315489243261902,13,48,11,0.22
demand chain,OpenAlex,value chain,OpenAIRE,0.8007469353590874,7,10,3,0.2142857142857142
abiotic component,OpenAIRE,abiotic stress,OpenAlex,0.8236394299965224,14,7,4,0.2352941176470588
drought tolerance,OpenAlex,abiotic stress,OpenAIRE,0.6527164383875504,6,4,2,0.25
wind power,OpenAlex,wind speed,OpenAIRE,0.8112359983797894,66,25,16,0.2133333333333333
plastics,OpenAIRE,microplastics,OpenAlex,0.9999999559219712,8,3,3,0.375
abiotic stress,OpenAlex,abiotic component,OpenAIRE,0.8236394299965224,7,14,4,0.2352941176470588
abstract syntax,OpenAIRE,abstract syntax tree,OpenAlex,0.7925371520368433,7,3,2,0.25
code (set theory),OpenAlex,code (cryptography),OpenAIRE,0.9305662040608672,204,75,47,0.2025862068965517
non-negative matrix factorization,OpenAlex,matrix decomposition,OpenAIRE,0.701118763566028,33,53,19,0.2835820895522388
strong reciprocity,OpenAlex,competitive altruism,OpenAIRE,0.7491166882046169,11,6,4,0.3076923076923077
shared memory,OpenAIRE,memory management,OpenAlex,0.7069392590262095,8,6,3,0.2727272727272727
advanced traffic management system,OpenAlex,traffic generation model,OpenAIRE,0.8337584390024093,6,10,3,0.2307692307692307
traffic flow (computer networking),OpenAlex,traffic generation model,OpenAIRE,0.5053596466441744,14,10,5,0.2631578947368421
big five personality traits,OpenAIRE,personality,OpenAlex,0.5527800710221262,58,165,43,0.2388888888888889
internal consistency,OpenAlex,test validity,OpenAIRE,0.5284554799667327,73,87,30,0.2307692307692307
scanning electron microscope,OpenAIRE,electron backscatter diffraction,OpenAlex,0.9045095261720226,17,10,5,0.2272727272727272
electron diffraction,OpenAIRE,reflection high-energy electron diffraction,OpenAlex,0.8369738233066246,7,4,2,0.2222222222222222
electron backscatter diffraction,OpenAIRE,electron diffraction,OpenAlex,0.9698088276645648,9,8,3,0.2142857142857142
electron backscatter diffraction,OpenAlex,scanning electron microscope,OpenAIRE,0.9045095261720226,10,17,5,0.2272727272727272
transmission electron microscopy,OpenAlex,scanning electron microscope,OpenAIRE,0.9332242202269152,13,17,6,0.25
scanning transmission electron microscopy,OpenAlex,scanning electron microscope,OpenAIRE,0.9412014510174258,18,17,6,0.2068965517241379
electron diffraction,OpenAlex,electron backscatter diffraction,OpenAIRE,0.9698088276645648,8,9,3,0.2142857142857142
incipient speciation,OpenAIRE,ecological speciation,OpenAlex,0.8273696632851428,21,30,17,0.5
reproductive isolation,OpenAIRE,ecological speciation,OpenAlex,0.8569148591487755,23,30,12,0.2926829268292683
heteropatric speciation,OpenAIRE,ecological speciation,OpenAlex,0.9252692841867916,11,30,11,0.3666666666666666
allopatric speciation,OpenAIRE,ecological speciation,OpenAlex,0.8336845364251468,11,30,10,0.3225806451612903
ecological selection,OpenAlex,ecological speciation,OpenAIRE,0.9031337822922838,21,28,9,0.225
allopatric speciation,OpenAlex,ecological speciation,OpenAIRE,0.8336845364251468,12,28,9,0.2903225806451613
sympatric speciation,OpenAlex,ecological speciation,OpenAIRE,0.8549766742858919,18,28,8,0.2105263157894736
reproductive isolation,OpenAlex,ecological speciation,OpenAIRE,0.8569148591487755,29,28,17,0.425
incipient speciation,OpenAlex,reproductive isolation,OpenAIRE,0.7612428052710655,18,23,9,0.28125
ecological speciation,OpenAlex,reproductive isolation,OpenAIRE,0.8569148591487755,30,23,12,0.2926829268292683
critical point (thermodynamics),OpenAIRE,critical point (mathematics),OpenAlex,0.986922608171751,10,12,7,0.4666666666666667
critical point (mathematics),OpenAlex,critical point (thermodynamics),OpenAIRE,0.986922608171751,12,10,7,0.4666666666666667
genetic representation,OpenAIRE,quality control and genetic algorithms,OpenAlex,0.8415779981365299,23,14,7,0.2333333333333333
multi-swarm optimization,OpenAlex,meta-optimization,OpenAIRE,0.8845067231518048,50,34,15,0.217391304347826
quality control and genetic algorithms,OpenAlex,genetic representation,OpenAIRE,0.8415779981365299,14,23,7,0.2333333333333333
inclusion (education),OpenAIRE,inclusion (mineral),OpenAlex,0.965758455925718,19,30,9,0.225
3d printing processes/3d printing,OpenAIRE,machining,OpenAlex,0.4854970134554712,48,20,12,0.2142857142857142
delphi,OpenAIRE,delphi method,OpenAlex,0.4273141766035201,49,111,48,0.4285714285714285
delphi technique,OpenAIRE,delphi method,OpenAlex,0.8846534076625845,45,111,45,0.4054054054054054
delphi technique,OpenAIRE,delphi,OpenAlex,0.5339962871303219,45,85,37,0.3978494623655914
delphi method,OpenAIRE,delphi,OpenAlex,0.4273141766035201,81,85,66,0.66
supply chain,OpenAlex,supply chain management,OpenAIRE,0.9378129257533871,140,71,64,0.4353741496598639
supply chain risk management,OpenAlex,supply chain management,OpenAIRE,0.8921139138120663,25,71,21,0.28
second-language acquisition,OpenAIRE,language acquisition,OpenAlex,0.7128833504363539,34,68,20,0.2439024390243902
violence,OpenAIRE,antisocial personality disorder,OpenAlex,0.5980782568476192,6,4,2,0.25
clinical psychology,OpenAlex,psychiatry and mental health,OpenAIRE,0.7557238759364269,318,224,97,0.2179775280898876
big five personality traits,OpenAlex,personality,OpenAIRE,0.5527800710221262,58,157,37,0.2078651685393258
item response theory,OpenAIRE,rasch model,OpenAlex,0.59377344954,10,5,3,0.25
object-oriented design,OpenAlex,rasch model,OpenAIRE,0.6396293857798753,6,5,2,0.2222222222222222
transmission electron microscopy,OpenAIRE,high-resolution transmission electron microscopy,OpenAlex,0.8564073670144786,6,5,3,0.375
graphite,OpenAIRE,graphene,OpenAlex,0.6558411223644759,7,20,5,0.2272727272727272
monolayer,OpenAlex,bilayer,OpenAIRE,1.000000050934064,8,3,2,0.2222222222222222
fuzzy clustering,OpenAIRE,correlation clustering,OpenAlex,0.6830626256348944,90,83,40,0.3007518796992481
constrained clustering,OpenAIRE,correlation clustering,OpenAlex,0.884681466157135,30,83,22,0.2417582417582417
canopy clustering algorithm,OpenAIRE,correlation clustering,OpenAlex,0.7378613920577598,46,83,32,0.3298969072164948
single-linkage clustering,OpenAIRE,correlation clustering,OpenAlex,0.6701502199219016,40,83,29,0.3085106382978723
correlation clustering,OpenAIRE,fuzzy clustering,OpenAlex,0.6830626256348944,79,57,23,0.2035398230088495
data stream clustering,OpenAIRE,cure data clustering algorithm,OpenAlex,0.8706126918312435,30,77,19,0.2159090909090909
correlation clustering,OpenAlex,fuzzy clustering,OpenAIRE,0.6830626256348944,83,90,40,0.3007518796992481
fuzzy clustering,OpenAlex,correlation clustering,OpenAIRE,0.6830626256348944,57,79,23,0.2035398230088495
correlation clustering,OpenAlex,single-linkage clustering,OpenAIRE,0.6701502199219016,83,40,29,0.3085106382978723
correlation clustering,OpenAlex,canopy clustering algorithm,OpenAIRE,0.7378613920577598,83,46,32,0.3298969072164948
force field (chemistry),OpenAIRE,force field (fiction),OpenAlex,0.9771571481532372,37,51,33,0.6
conductive atomic force microscopy,OpenAIRE,atomic force microscopy,OpenAlex,0.9716914310117458,10,25,9,0.3461538461538461
magnetic force microscope,OpenAIRE,atomic force microscopy,OpenAlex,0.8806544631078869,7,25,6,0.2307692307692307
force field (fiction),OpenAlex,force field (chemistry),OpenAIRE,0.9771571481532372,51,37,33,0.6
head (linguistics),OpenAIRE,head (geology),OpenAlex,0.9819525967014846,11,18,7,0.3181818181818182
head (geology),OpenAlex,head (linguistics),OpenAIRE,0.9819525967014846,18,11,7,0.3181818181818182
saccadic masking,OpenAlex,saccade,OpenAIRE,0.4760334805443088,32,28,12,0.25
ant colony optimization algorithms,OpenAIRE,ant colony,OpenAlex,0.7803985722793209,28,22,15,0.4285714285714285
ant colony optimization algorithms,OpenAlex,ant colony,OpenAIRE,0.7803985722793209,30,13,12,0.3870967741935484
tourism geography,OpenAlex,rural tourism,OpenAIRE,0.8327291355221157,9,2,2,0.2222222222222222
sample (material),OpenAlex,sample (statistics),OpenAIRE,0.981878685324178,329,156,97,0.25
signature (logic),OpenAIRE,signature (topology),OpenAlex,0.983985166159386,13,23,10,0.3846153846153846
per-comparison error rate,OpenAIRE,false discovery rate,OpenAlex,0.6391843420724009,8,37,8,0.2162162162162162
multiple comparisons problem,OpenAIRE,false discovery rate,OpenAlex,0.5814741418836884,35,37,18,0.3333333333333333
handwriting,OpenAlex,handwriting recognition,OpenAIRE,0.8987180847090396,14,20,6,0.2142857142857142
lasso (statistics),OpenAIRE,lasso (programming language),OpenAlex,0.9543024020480222,35,44,30,0.6122448979591837
regression,OpenAlex,regression analysis,OpenAIRE,0.8969636650252784,231,274,97,0.2377450980392156
point set registration,OpenAIRE,iterative closest point,OpenAlex,0.7363489937193977,7,8,3,0.25
iterative closest point,OpenAIRE,point set registration,OpenAlex,0.7363489937193977,9,13,5,0.2941176470588235
point set registration,OpenAlex,iterative closest point,OpenAIRE,0.7363489937193977,13,9,5,0.2941176470588235
three-dimensional face recognition,OpenAIRE,face detection,OpenAlex,0.6834096955443606,38,77,22,0.2365591397849462
inattentional blindness,OpenAlex,change blindness,OpenAIRE,0.8199093217715806,8,13,5,0.3125
blindness,OpenAlex,change blindness,OpenAIRE,0.8113912916962583,6,13,4,0.2666666666666666
finite impulse response,OpenAIRE,infinite impulse response,OpenAlex,0.9517528940634444,22,8,6,0.25
constant (mathematics),OpenAIRE,constant (computer programming),OpenAlex,0.9627891162489256,57,95,29,0.2357723577235772
infinite impulse response,OpenAlex,finite impulse response,OpenAIRE,0.9517528940634444,8,22,6,0.25
elbow,OpenAIRE,scapula,OpenAlex,0.5595090727614257,6,3,2,0.2857142857142857
kappa,OpenAIRE,cohen's kappa,OpenAlex,0.7022621622884196,9,10,4,0.2666666666666666
range of motion,OpenAlex,"range of motion, articular",OpenAIRE,0.9558757193595256,7,7,3,0.2727272727272727
obstacle avoidance,OpenAlex,obstacle,OpenAIRE,0.7911584966805895,16,18,7,0.2592592592592592
bacterial genome size,OpenAlex,"genome, bacterial",OpenAIRE,0.7398206028109195,8,26,7,0.2592592592592592
least squares,OpenAIRE,least-squares function approximation,OpenAlex,0.6632278487326982,60,41,17,0.2023809523809523
nonlinear conjugate gradient method,OpenAlex,conjugate gradient method,OpenAIRE,0.976834868340099,6,23,6,0.2608695652173913
ecological network,OpenAlex,non-trophic networks,OpenAIRE,0.5869837693906099,7,3,2,0.25
calibration,OpenAlex,calibration (statistics),OpenAIRE,0.4088538715891034,87,53,32,0.2962962962962963
visual short-term memory,OpenAIRE,visual memory,OpenAlex,0.6477851595768963,9,14,4,0.2105263157894736
visual memory,OpenAlex,visual short-term memory,OpenAIRE,0.6477851595768963,14,9,4,0.2105263157894736
memory management,OpenAlex,distributed memory,OpenAIRE,0.8037391022145179,6,5,2,0.2222222222222222
radar imaging,OpenAIRE,synthetic aperture radar,OpenAlex,0.8554263768906428,44,59,33,0.4714285714285714
speckle pattern,OpenAIRE,speckle noise,OpenAlex,0.6926561131754704,40,19,16,0.3720930232558139
speckle noise,OpenAlex,speckle pattern,OpenAIRE,0.6926561131754704,19,40,16,0.3720930232558139
synthetic aperture radar,OpenAlex,radar imaging,OpenAIRE,0.8554263768906428,59,44,33,0.4714285714285714
human connectome,OpenAIRE,human connectome project,OpenAlex,0.924170804174131,11,30,8,0.2424242424242424
